Price,Mileage,Cylinder,Doors,Cruise,Sound,Leather,Buick,Cadillac,Chevy,Pontiac,Saab,Saturn,Convertible,Coupe,Hatchback,Sedan,Wagon
10144.95,23963,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0
14397.93,5189,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,0
12733.86,21386,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
13678.86,17971,4,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
14275.13,18533,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
14222.31,8427,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
13762.9,18040,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
20537.14,16950,6,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0
21233.91,17337,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
18876.87,27218,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
11115.01,30056,4,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0
11247.86,21427,4,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0
11394.89,25107,4,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0
17115.12,24461,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0
18004.87,18771,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0
16803.12,25874,6,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0
17312.91,21420,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
11169.92,22380,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
16428.58,9882,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
14191.88,21181,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
10921.95,27776,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14175.88,21627,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
11615.02,19014,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
16341.8,25394,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
16713.98,26328,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
17173.94,18721,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0
17986.22,17488,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0
16456.97,20200,6,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0
13600.03,27231,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
15395.01,12920,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
15277.07,16951,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
13032.87,30108,4,2,1,1,1,0,0,0,0,0,1,0,1,0,0,0
14702.8,17656,4,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0
15639.04,8507,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0
15327.1,4318,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0
20127.04,18419,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0
15846.01,5350,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0
13162.85,24542,4,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0
18063,27574,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0
19751.04,20510,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0
23493.08,20453,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
21878.12,23237,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
21698.01,25489,6,4,1,1,1,1,0,0,0,0,0,0,0,0,1,0
16336.91,16342,6,4,1,0,0,1,0,0,0,0,0,0,0,0,1,0
14862.09,24021,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0
15230,22576,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
49248.16,6685,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0
35129.34,11975,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
44130.62,21341,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0
31431.13,11013,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
48365.98,2616,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
43374.05,25199,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
36210.12,21778,6,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0
39072.39,31587,8,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0
35651.68,10555,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
30646.44,17094,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
38795.38,13973,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
35165.76,13449,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
35895.5,23056,6,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
45061.95,13829,8,4,1,1,1,0,1,0,0,0,0,0,0,0,1,0
28817.08,21039,6,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0
14072.14,15233,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
13436,20530,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
17162.48,15903,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
10546.78,38866,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
13540.04,17343,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
12379.13,31199,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
14429.79,6114,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
13830.25,17594,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
12257.16,21492,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
18727.51,14054,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
15623.92,21272,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
16507.07,17451,6,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
11464.63,29410,4,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
16805.06,19498,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0
15832.52,31202,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
16853.11,17959,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0
16516.96,20751,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0
15792.83,41566,6,4,1,1,1,0,0,0,1,0,0,0,0,0,1,0
18548.98,20870,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17023.94,30404,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0
15967.25,25598,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0
12293.06,17139,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0
11504.82,33962,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11873.53,28398,4,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14568,18511,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0
13998.13,18257,4,4,0,1,1,0,0,0,0,0,1,0,0,0,1,0
13258.37,14938,4,4,1,1,1,0,0,0,0,0,1,0,0,0,1,0
11413.53,32619,4,4,1,0,1,0,0,0,0,0,1,0,0,0,1,0
15194.98,12412,4,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0
19689.74,27077,6,4,1,1,0,0,0,0,1,0,0,0,0,0,1,0
22460.53,8928,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0
19338.38,27966,6,4,1,0,1,0,0,0,1,0,0,0,0,0,1,0
26831.19,4695,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
25508.21,17480,6,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0
23406.69,25387,6,4,1,0,1,1,0,0,0,0,0,0,0,0,1,0
17214.33,12610,4,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1
14853.2,24270,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14398.92,21688,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20221.81,26223,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
20382.15,25240,6,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0
22113.63,21992,6,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0
25097.47,14461,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
22120.76,28242,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
23345.33,22964,6,4,1,1,1,0,0,1,0,0,0,0,0,0,1,0
11167.86,4716,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0
10813.34,266,4,4,1,0,1,0,0,1,0,0,0,0,0,1,0,0
9720.98,20836,4,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0
9482.22,24842,4,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0
9563.79,19273,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0
9665.85,19565,4,4,0,1,1,0,0,1,0,0,0,0,0,0,1,0
